"Planning_Area","Subzone","Subzone_Lat","Subzone_Long","Hospital_Polyclinic","Hospital_Polyclinic_Lat","Hospital_Polyclinic_Long","Distance_km"
"Newton","Monk's Hill",1.30909702919,103.84172963,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,1.46068076311681
"Newton","Monk's Hill",1.30909702919,103.84172963,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,2.10880986566523
"Newton","Monk's Hill",1.30909702919,103.84172963,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,3.24968932175805
"Newton","Monk's Hill",1.30909702919,103.84172963,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,3.31981648408521
"Newton","Newton Circus",1.31194399911,103.838416264,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0.970824209396012
"Newton","Newton Circus",1.31194399911,103.838416264,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,1.35226717798022
"Newton","Newton Circus",1.31194399911,103.838416264,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,2.35667532706205
"Newton","Newton Circus",1.31194399911,103.838416264,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,3.41774265807637
"Newton","Newton Circus",1.31194399911,103.838416264,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,3.55464021477105
"Newton","Orange Grove",1.31005518289,103.830337053,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,1.86067682208578
"Newton","Orange Grove",1.31005518289,103.830337053,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.14784064123741
"Newton","Orange Grove",1.31005518289,103.830337053,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.20050407100066
"Newton","Orange Grove",1.31005518289,103.830337053,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.27903161940554
"Newton","Orange Grove",1.31005518289,103.830337053,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,3.43111787950286
"Novena","Balestier",1.32551345556,103.851067395,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0.72711682525005
"Novena","Balestier",1.32551345556,103.851067395,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,1.30811920898351
"Novena","Balestier",1.32551345556,103.851067395,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,1.3559115461234
"Novena","Balestier",1.32551345556,103.851067395,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,1.70501307901465
"Novena","Balestier",1.32551345556,103.851067395,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,4.0731416843121
"Novena","Dunearn",1.32618983436,103.820069643,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.91142662014789
"Novena","Dunearn",1.32618983436,103.820069643,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.45915416878922
"Novena","Dunearn",1.32618983436,103.820069643,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,3.67645831715787
"Novena","Dunearn",1.32618983436,103.820069643,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,4.42973621566582
"Novena","Dunearn",1.32618983436,103.820069643,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,4.45444934473475
"Novena","Malcolm",1.32312770906,103.833949892,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,1.33404585494262
"Novena","Malcolm",1.32312770906,103.833949892,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.00763477869932
"Novena","Malcolm",1.32312770906,103.833949892,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,2.87471869319422
"Novena","Malcolm",1.32312770906,103.833949892,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,3.06980220189619
"Novena","Malcolm",1.32312770906,103.833949892,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,4.50171670945279
"Novena","Moulmein",1.31764421667,103.842820235,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0.551376383747313
"Novena","Moulmein",1.31764421667,103.842820235,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0.903616895511245
"Novena","Moulmein",1.31764421667,103.842820235,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,1.80496964662557
"Novena","Moulmein",1.31764421667,103.842820235,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,2.61977911234619
"Novena","Moulmein",1.31764421667,103.842820235,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,4.20723610587201
"Novena","Mount Pleasant",1.33382056539,103.828963383,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.31921494253518
"Novena","Mount Pleasant",1.33382056539,103.828963383,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.26351200072206
"Novena","Mount Pleasant",1.33382056539,103.828963383,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,3.33821952658537
"Novena","Mount Pleasant",1.33382056539,103.828963383,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.83855034616916
"Novena","Mount Pleasant",1.33382056539,103.828963383,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,4.8971449035127
"Orchard","Boulevard",1.30537276782,103.83257213,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,1.71670823381654
"Orchard","Boulevard",1.30537276782,103.83257213,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.32863888691506
"Orchard","Boulevard",1.30537276782,103.83257213,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,2.87793652593639
"Orchard","Boulevard",1.30537276782,103.83257213,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,2.89374807983347
"Orchard","Boulevard",1.30537276782,103.83257213,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,2.91643900666133
"Orchard","Somerset",1.30062480181,103.838663299,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,1.45938044564457
"Orchard","Somerset",1.30062480181,103.838663299,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,2.29570538328904
"Orchard","Somerset",1.30062480181,103.838663299,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,2.34025886990917
"Orchard","Somerset",1.30062480181,103.838663299,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.46228475933377
"Orchard","Somerset",1.30062480181,103.838663299,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,2.89632598182293
"Orchard","Tanglin",1.30481861577,103.825796628,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.45313365415012
"Orchard","Tanglin",1.30481861577,103.825796628,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,2.46347169184877
"Orchard","Tanglin",1.30481861577,103.825796628,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,2.77123163161538
"Orchard","Tanglin",1.30481861577,103.825796628,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.90499551724488
"Orchard","Tanglin",1.30481861577,103.825796628,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,3.04611259949827
"Outram","China Square",1.28438642996,103.846883324,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0.988274912099928
"Outram","China Square",1.28438642996,103.846883324,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,1.25061725118293
"Outram","China Square",1.28438642996,103.846883324,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.9273372173668
"Outram","China Square",1.28438642996,103.846883324,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.24717470787033
"Outram","China Square",1.28438642996,103.846883324,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.85531882817132
"Outram","Chinatown",1.27979006624,103.84249902,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0.371821790527202
"Outram","Chinatown",1.27979006624,103.84249902,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,0.648237661379989
"Outram","Chinatown",1.27979006624,103.84249902,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,2.80306862230327
"Outram","Chinatown",1.27979006624,103.84249902,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.47557728519428
"Outram","Chinatown",1.27979006624,103.84249902,"ALEXANDRA HOSPITAL",1.286829,103.802524,4.51230502373166
"Outram","Pearl's Hill",1.28561279974,103.839420237,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0.626451130649065
"Outram","Pearl's Hill",1.28561279974,103.839420237,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,0.727853258489775
"Outram","Pearl's Hill",1.28561279974,103.839420237,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,2.4225190139802
"Outram","Pearl's Hill",1.28561279974,103.839420237,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.91732858653209
"Outram","Pearl's Hill",1.28561279974,103.839420237,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,4.06173586627194
"Outram","People's Park",1.28155785391,103.840138834,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0.205981113248185
"Outram","People's Park",1.28155785391,103.840138834,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,0.438993410571303
"Outram","People's Park",1.28155785391,103.840138834,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,2.5146493045438
"Outram","People's Park",1.28155785391,103.840138834,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.33189792367978
"Outram","People's Park",1.28155785391,103.840138834,"ALEXANDRA HOSPITAL",1.286829,103.802524,4.22240689535322
"Pasir Ris","Flora Drive",1.35930124931,103.966321885,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,2.25404714675816
"Pasir Ris","Flora Drive",1.35930124931,103.966321885,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,2.55996676009397
"Pasir Ris","Flora Drive",1.35930124931,103.966321885,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,2.76892856379089
"Pasir Ris","Flora Drive",1.35930124931,103.966321885,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,5.17694243096331
"Pasir Ris","Flora Drive",1.35930124931,103.966321885,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,8.64574709057142
"Pasir Ris","Loyang East",1.36797860882,103.973426401,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,2.86055521442616
"Pasir Ris","Loyang East",1.36797860882,103.973426401,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,3.24685055130746
"Pasir Ris","Loyang East",1.36797860882,103.973426401,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,4.01532753245271
"Pasir Ris","Loyang East",1.36797860882,103.973426401,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,6.41517417410457
"Pasir Ris","Loyang East",1.36797860882,103.973426401,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,9.10971251392593
"Pasir Ris","Loyang West",1.37701041937,103.970753706,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,2.51992084252661
"Pasir Ris","Loyang West",1.37701041937,103.970753706,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,3.48508974931631
"Pasir Ris","Loyang West",1.37701041937,103.970753706,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,4.66771135295415
"Pasir Ris","Loyang West",1.37701041937,103.970753706,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,6.9708056416411
"Pasir Ris","Loyang West",1.37701041937,103.970753706,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,8.56456558024217
"Pasir Ris","Pasir Ris Central",1.37206455003,103.947939358,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,0.184208364470098
"Pasir Ris","Pasir Ris Central",1.37206455003,103.947939358,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,1.61771387085457
"Pasir Ris","Pasir Ris Central",1.37206455003,103.947939358,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,3.50875423356628
"Pasir Ris","Pasir Ris Central",1.37206455003,103.947939358,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,5.25518347166646
"Pasir Ris","Pasir Ris Central",1.37206455003,103.947939358,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,6.28757562521417
"Pasir Ris","Pasir Ris Drive",1.3688667892,103.959409933,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,1.34246678245373
"Pasir Ris","Pasir Ris Drive",1.3688667892,103.959409933,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,1.93531801516651
"Pasir Ris","Pasir Ris Drive",1.3688667892,103.959409933,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,3.3189179426079
"Pasir Ris","Pasir Ris Drive",1.3688667892,103.959409933,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,5.50062768167848
"Pasir Ris","Pasir Ris Drive",1.3688667892,103.959409933,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,7.60515700419989
"Pasir Ris","Pasir Ris Park",1.3786815648,103.955844457,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,1.00371616109104
"Pasir Ris","Pasir Ris Park",1.3786815648,103.955844457,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,2.57855758852502
"Pasir Ris","Pasir Ris Park",1.3786815648,103.955844457,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,4.28877668603589
"Pasir Ris","Pasir Ris Park",1.3786815648,103.955844457,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,6.267004471403
"Pasir Ris","Pasir Ris Park",1.3786815648,103.955844457,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,6.90650485914213
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074018,103.928680044,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,2.75979664734667
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074018,103.928680044,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,3.73028296621408
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074018,103.928680044,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,3.86210001243999
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074018,103.928680044,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,3.97483546520854
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074018,103.928680044,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,4.82514027438834
"Pasir Ris","Pasir Ris West",1.37928604681,103.939812188,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,1.1341903211314
"Pasir Ris","Pasir Ris West",1.37928604681,103.939812188,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,2.5077629779722
"Pasir Ris","Pasir Ris West",1.37928604681,103.939812188,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,4.44880167565498
"Pasir Ris","Pasir Ris West",1.37928604681,103.939812188,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,5.16796313703944
"Pasir Ris","Pasir Ris West",1.37928604681,103.939812188,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,5.34256320508567
"Paya Lebar","Airport Road",1.35156968337,103.897415945,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.26184878827117
"Paya Lebar","Airport Road",1.35156968337,103.897415945,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,3.63328234581026
"Paya Lebar","Airport Road",1.35156968337,103.897415945,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,3.7297153900261
"Paya Lebar","Airport Road",1.35156968337,103.897415945,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,4.60631596032372
"Paya Lebar","Airport Road",1.35156968337,103.897415945,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,4.66236636256726
"Paya Lebar","Paya Lebar East",1.35561205454,103.923763162,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,2.49472474603559
"Paya Lebar","Paya Lebar East",1.35561205454,103.923763162,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,3.27486543712707
"Paya Lebar","Paya Lebar East",1.35561205454,103.923763162,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,3.35323696798194
"Paya Lebar","Paya Lebar East",1.35561205454,103.923763162,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,3.39011305324084
"Paya Lebar","Paya Lebar East",1.35561205454,103.923763162,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,4.15970495786709
"Paya Lebar","Paya Lebar North",1.37316507768,103.925799334,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,2.50543751705403
"Paya Lebar","Paya Lebar North",1.37316507768,103.925799334,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,2.84311076734486
"Paya Lebar","Paya Lebar North",1.37316507768,103.925799334,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,4.03431708102068
"Paya Lebar","Paya Lebar North",1.37316507768,103.925799334,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,4.06836839868691
"Paya Lebar","Paya Lebar North",1.37316507768,103.925799334,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,4.27057002563597
"Paya Lebar","Paya Lebar West",1.37394006423,103.91091996,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.43638994300086
"Paya Lebar","Paya Lebar West",1.37394006423,103.91091996,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.72981282042475
"Paya Lebar","Paya Lebar West",1.37394006423,103.91091996,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,2.9366027534503
"Paya Lebar","Paya Lebar West",1.37394006423,103.91091996,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,3.01277986977652
"Paya Lebar","Paya Lebar West",1.37394006423,103.91091996,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,4.15893849117183
"Paya Lebar","Plab",1.35749654047,103.911421129,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.8357841749136
"Paya Lebar","Plab",1.35749654047,103.911421129,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,3.85661742256532
"Paya Lebar","Plab",1.35749654047,103.911421129,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,3.95014392091467
"Paya Lebar","Plab",1.35749654047,103.911421129,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,4.07267211888231
"Paya Lebar","Plab",1.35749654047,103.911421129,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,4.32650189714092
"Pioneer","Benoi Sector",1.31775387027,103.686569536,"PIONEER POLYCLINIC",1.338732,103.700228,2.78328547872231
"Pioneer","Benoi Sector",1.31775387027,103.686569536,"JURONG POLYCLINIC",1.350189,103.730642,6.08366027351048
"Pioneer","Benoi Sector",1.31775387027,103.686569536,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,6.71009889644963
"Pioneer","Benoi Sector",1.31775387027,103.686569536,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,7.92224163820923
"Pioneer","Benoi Sector",1.31775387027,103.686569536,"CLEMENTI POLYCLINIC",1.312991,103.765878,8.83226762972537
"Pioneer","Gul Basin",1.304906913,103.676423956,"PIONEER POLYCLINIC",1.338732,103.700228,4.59877734750258
"Pioneer","Gul Basin",1.304906913,103.676423956,"JURONG POLYCLINIC",1.350189,103.730642,7.85361013334087
"Pioneer","Gul Basin",1.304906913,103.676423956,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,8.25490452150852
"Pioneer","Gul Basin",1.304906913,103.676423956,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,9.62567146938545
"Pioneer","Gul Basin",1.304906913,103.676423956,"CLEMENTI POLYCLINIC",1.312991,103.765878,9.98478605622928
"Pioneer","Gul Circle",1.31538244914,103.668829902,"PIONEER POLYCLINIC",1.338732,103.700228,4.35014293703537
"Pioneer","Gul Circle",1.31538244914,103.668829902,"JURONG POLYCLINIC",1.350189,103.730642,7.88635019852516
"Pioneer","Gul Circle",1.31538244914,103.668829902,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,8.68371488745137
"Pioneer","Gul Circle",1.31538244914,103.668829902,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,9.80299039206409
"Pioneer","Gul Circle",1.31538244914,103.668829902,"CLEMENTI POLYCLINIC",1.312991,103.765878,10.7916943314386
"Pioneer","Joo Koon",1.32559577375,103.679521771,"PIONEER POLYCLINIC",1.338732,103.700228,2.72615089641544
"Pioneer","Joo Koon",1.32559577375,103.679521771,"JURONG POLYCLINIC",1.350189,103.730642,6.30650720615339
"Pioneer","Joo Koon",1.32559577375,103.679521771,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,7.30131401956432
"Pioneer","Joo Koon",1.32559577375,103.679521771,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,8.26642094851337
"Pioneer","Joo Koon",1.32559577375,103.679521771,"CLEMENTI POLYCLINIC",1.312991,103.765878,9.70160625337513
"Pioneer","Pioneer Sector",1.30045108935,103.66145185,"PIONEER POLYCLINIC",1.338732,103.700228,6.05805273387413
"Pioneer","Pioneer Sector",1.30045108935,103.66145185,"JURONG POLYCLINIC",1.350189,103.730642,9.47350452028848
"Pioneer","Pioneer Sector",1.30045108935,103.66145185,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,9.98160686284333
"Pioneer","Pioneer Sector",1.30045108935,103.66145185,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,11.3014407395232
"Pioneer","Pioneer Sector",1.30045108935,103.66145185,"CLEMENTI POLYCLINIC",1.312991,103.765878,11.6920812705939
"Punggol","Coney Island",1.40832722125,103.92253451,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,3.41451117604783
"Punggol","Coney Island",1.40832722125,103.92253451,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,3.46994274069627
"Punggol","Coney Island",1.40832722125,103.92253451,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,4.80326566188611
"Punggol","Coney Island",1.40832722125,103.92253451,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,5.01732882768927
"Punggol","Coney Island",1.40832722125,103.92253451,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,5.61940876316889
"Punggol","Matilda",1.40269296974,103.897027947,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,0.837150085147007
"Punggol","Matilda",1.40269296974,103.897027947,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,1.09938847378733
"Punggol","Matilda",1.40269296974,103.897027947,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,2.60688027796296
"Punggol","Matilda",1.40269296974,103.897027947,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,3.70993428459155
"Punggol","Matilda",1.40269296974,103.897027947,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,6.4980032216515
"Punggol","Northshore",1.41620831406,103.906729216,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,2.66212156456043
"Punggol","Northshore",1.41620831406,103.906729216,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.87825772846961
"Punggol","Northshore",1.41620831406,103.906729216,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,4.44840799640845
"Punggol","Northshore",1.41620831406,103.906729216,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,5.46650569902001
"Punggol","Northshore",1.41620831406,103.906729216,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,6.61486807182567
"Punggol","Punggol Canal",1.40667418608,103.917864906,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,2.86639761353619
"Punggol","Punggol Canal",1.40667418608,103.917864906,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.92927322519579
"Punggol","Punggol Canal",1.40667418608,103.917864906,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,4.49062821020606
"Punggol","Punggol Canal",1.40667418608,103.917864906,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,4.99351856459207
"Punggol","Punggol Canal",1.40667418608,103.917864906,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,5.14689126070818
"Punggol","Punggol Field",1.39472343607,103.911260449,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,1.77689706498962
"Punggol","Punggol Field",1.39472343607,103.911260449,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,1.85494280823048
"Punggol","Punggol Field",1.39472343607,103.911260449,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,3.15875473749835
"Punggol","Punggol Field",1.39472343607,103.911260449,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,3.65597415289636
"Punggol","Punggol Field",1.39472343607,103.911260449,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,4.73927424548968
"Punggol","Punggol Town Centre",1.40901648015,103.901632398,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,1.68766254720778
"Punggol","Punggol Town Centre",1.40901648015,103.901632398,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,1.91766635759229
"Punggol","Punggol Town Centre",1.40901648015,103.901632398,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,3.47108575029701
"Punggol","Punggol Town Centre",1.40901648015,103.901632398,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,4.52475106079831
"Punggol","Punggol Town Centre",1.40901648015,103.901632398,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,6.51099031112917
"Punggol","Waterway East",1.40124498134,103.914759058,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,2.32866495179085
"Punggol","Waterway East",1.40124498134,103.914759058,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.34409885292453
"Punggol","Waterway East",1.40124498134,103.914759058,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,3.85879959027093
